mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	Trill:trill	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb	Ottava:8va
156	155	463	463	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1433																
156	155	464	464	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1434		articAccentStaccatoBelow														
157	156	466	466	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1435											31					
157	156	467	467	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>poco"													
157	156	467	467	0.0	1/4	1/4	Spanner	3/4	1	1	0																					
157	156	467	467	0.0	1/4	1/4	Spanner	3/4	1	1	0															3						
157	156	467	467	0.0	1/4	1/4	Spanner	3/4	1	1	0															3		23				
157	156	467	467	0.0	1/4	1/4	Chord	3/4	1	1	0	acciaccatura		1/8	1	1436										3		23				
157	156	467	467	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	1437										3		23				
157	156	466	466	0.0	0	0	Dynamic	3/4	2	1	0						p															
157	156	466	466	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1438																
157	156	467	467	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1439																
158	157	469	469	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>sempre più mosso"													
158	157	469	469	0.0	0	0	Dynamic	3/4	1	1	0						f															
158	157	469	469	0.0	0	0	Spanner	3/4	1	1	0																					
158	157	469	469	0.0	0	0	Spanner	3/4	1	1	0																					
158	157	469	469	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1440									224							
158	157	469	469	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1441																
158	157	939/2	939/2	0.0	1/8	1/8	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>cantando"													
158	157	470	470	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1442									225							
158	157	471	471	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1443																
159	158	472	472	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1444									224							
159	158	473	473	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1445									226							
159	158	474	474	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1446																
160	159	475	475	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	1447									224							
160	159	953/2	953/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1448									224							
160	159	477	477	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1449									224							
160	159	476	476	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1450									227							
160	159	477	477	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1451																
161	160	478	478	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1452									224							
161	160	479	479	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1453									224							
161	160	480	480	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1454									224							
161	160	479	479	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1455									228							
161	160	480	480	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1456																
162	161	481	481	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1457									224							
162	161	482	482	1.5	1/4	1/4	Chord	3/4	1	1	3/8			1/4	3/2	1458																
162	161	967/2	967/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1459		articTenutoAbove							229							
162	161	482	482	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1460									230							
162	161	483	483	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1461																
163	162	484	484	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1462		articTenutoAbove														
163	162	485	485	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1463									231							
163	162	486	486	0.0	1/2	1/2	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>espressivo"						231							
163	162	486	486	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1464									231							
163	162	485	485	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1465									232							
163	162	486	486	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1466																
164	163	487	487	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1467									231							
164	163	488	488	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1468									231							
164	163	489	489	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1469									231							
164	163	488	488	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1470									233							
164	163	489	489	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1471																
165	164	490	490	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1472									231							
165	164	491	491	0.0	1/4	1/4	Spanner	3/4	1	1	0														231	4						
165	164	491	491	0.0	1/4	1/4	Chord	3/4	1	1	0	acciaccatura		1/8	1	1473									231	4						
165	164	491	491	2.0	1/4	1/4	Chord	3/4	1	1	1/2			1/2	1	1474									231	4						
165	164	491	491	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1475									234							
165	164	492	492	0.0	1/2	1/2	Spanner	3/4	2	1	0																	24				
165	164	492	492	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1476												24				
166	165	493	493	0.0	0	0	Spanner	3/4	1	1	0																					
166	165	987/2	987/2	0.0	1/8	1/8	StaffText	3/4	1	1	0								sempre affrettando e mancando													
166	165	987/2	987/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1477									235							
166	165	494	494	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1478									235							
166	165	989/2	989/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1479									235							
166	165	495	495	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1480									235							
166	165	991/2	991/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1481									235							
166	165	493	493	0.0	0	0	Dynamic	3/4	2	1	0						sf															
166	165	493	493	0.0	0	0	Spanner	3/4	2	1	0																					
166	165	494	494	0.0	1/4	1/4	StaffText	3/4	2	1	0								sempre tenuto													
166	165	494	494	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1482									236							
166	165	495	495	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1483		articStaccatoAbove														
166	165	493	493	0.0	0	0	Chord	3/4	2	2	0	grace16		1/16	1	1484																
166	165	493	493	0.0	0	0	Chord	3/4	2	2	0	grace16		1/16	1	1485																
166	165	493	493	0.0	0	0	Chord	3/4	2	2	0	grace16		1/16	1	1486																
166	165	493	493	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1487																
167	166	496	496	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1488		articAccentAbove							235							
167	166	993/2	993/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1489									235							
167	166	497	497	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1490									235							
167	166	995/2	995/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1491									235							
167	166	498	498	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1492									235							
167	166	997/2	997/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1493									235							
167	166	497	497	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1494									237							
167	166	498	498	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1495		articStaccatoAbove														
167	166	496	496	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1496																
168	167	499	499	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1497									235							
168	167	999/2	999/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1498									235							
168	167	500	500	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1499									235							
168	167	1001/2	1001/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1500									235							
168	167	501	501	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1501									235							
168	167	1003/2	1003/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1502									235							
168	167	500	500	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1503									238							
168	167	501	501	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1504																
168	167	499	499	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1505																
169	168	502	502	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1506		articAccentAbove							235							
169	168	1005/2	1005/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1507									235							
169	168	503	503	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1508									235							
169	168	1007/2	1007/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1509									235							
169	168	504	504	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1510									235							
169	168	1009/2	1009/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1511									235							
169	168	503	503	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1512									239							
169	168	504	504	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1513		articStaccatoAbove														
169	168	502	502	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1514																
170	169	505	505	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1515									235							
170	169	1011/2	1011/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1516									235							
170	169	506	506	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>sempre acceler. e dimin."						235							
170	169	506	506	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1517									235							
170	169	1013/2	1013/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1518									235							
170	169	507	507	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1519									235							
170	169	1015/2	1015/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1520									235							
170	169	506	506	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1521									240							
170	169	507	507	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1522		articStaccatoAbove														
170	169	505	505	0.0	0	0	StaffText	3/4	2	2	0								(tenuto)													
170	169	505	505	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1523		articTenutoBelow														
171	170	508	508	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1524									235							
171	170	1017/2	1017/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1525									235							
171	170	509	509	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1526									235							
171	170	1019/2	1019/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1527									235							
171	170	510	510	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1528									235							
171	170	1021/2	1021/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1529									235							
171	170	509	509	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1530									241							
171	170	510	510	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1531		articStaccatoAbove														
172	171	511	511	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1532									235							
172	171	1023/2	1023/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1533									235							
172	171	512	512	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1534									235							
172	171	1025/2	1025/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1535									235							
172	171	513	513	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1536									235							
172	171	1027/2	1027/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1537									235							
172	171	512	512	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1538									242							
172	171	513	513	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1539		articStaccatoAbove														
173	172	514	514	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1540									235							
173	172	1029/2	1029/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1541									235							
173	172	515	515	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1542									235							
173	172	1031/2	1031/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1543									235							
173	172	516	516	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1544									235							
173	172	1033/2	1033/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1545																
173	172	515	515	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1546									243							
173	172	516	516	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1547		articStaccatoAbove														
174	173	517	517	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>vivo"													
174	173	517	517	0.0	0	0	Dynamic	3/4	1	1	0						p															
174	173	517	517	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1548									244							
174	173	1035/2	1035/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1549									244							
174	173	518	518	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1550									244							
174	173	1037/2	1037/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1551									244							
174	173	519	519	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1552									244							
174	173	1039/2	1039/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1553									244							
174	173	517	517	0.0	0	0	StaffText	3/4	2	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>leggiero"													
174	173	518	518	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1554									245							
174	173	519	519	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1555		articStaccatoAbove														
175	174	520	520	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1556									244							
175	174	1041/2	1041/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1557									244							
175	174	521	521	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1558									244							
175	174	1043/2	1043/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1559									244							
175	174	522	522	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1560									244							
175	174	1045/2	1045/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1561									244							
175	174	521	521	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1562									246							
175	174	522	522	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1563		articStaccatoAbove														
176	175	523	523	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1564									244							
176	175	1047/2	1047/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1565									244							
176	175	524	524	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1566									244							
176	175	1049/2	1049/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1567									244							
176	175	525	525	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1568									244							
176	175	1051/2	1051/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1569									244							
176	175	524	524	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1570									247							
176	175	525	525	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1571		articStaccatoAbove														
177	176	526	526	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	1572									244							
177	176	1053/2	1053/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	1573									244							
177	176	527	527	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1574									244							
177	176	1055/2	1055/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	1575									244							
177	176	528	528	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1576									244							
177	176	1057/2	1057/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	1577									244							
177	176	527	527	0.0	1/4	1/4	Dynamic	3/4	2	1	0						pp															
177	176	527	527	0.0	1/4	1/4	Spanner	3/4	2	1	0																					3
177	176	527	527	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1578		articStaccatoBelow														3
178	177	529	529	0.0	0	0	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>leggierissimo"													
178	177	529	529	0.4	0	0	Chord	3/4	1	1	1/10			1/8	4/5	1579									248							
178	177	2647/5	2647/5	0.4	1/10	1/10	Chord	3/4	1	1	1/10			1/8	4/5	1580									248							
178	177	2649/5	2649/5	0.4	1/5	1/5	Chord	3/4	1	1	1/10			1/8	4/5	1581									248							
178	177	2651/5	2651/5	0.4	3/10	3/10	Chord	3/4	1	1	1/10			1/8	4/5	1582									248							
178	177	2653/5	2653/5	0.4	2/5	2/5	Chord	3/4	1	1	1/10			1/8	4/5	1583									248							
178	177	531	531	0.4	1/2	1/2	Chord	3/4	1	1	1/10			1/8	4/5	1584									248							
178	177	2657/5	2657/5	0.4	3/5	3/5	Chord	3/4	1	1	1/10			1/8	4/5	1585									248							
178	177	2659/5	2659/5	0.2	7/10	7/10	Chord	3/4	1	1	1/20			1/16	4/5	1586									248							
178	177	529	529	0.0	0	0	Chord	3/4	2	1	0	grace16		1/16	1	1587																3
178	177	529	529	0.0	0	0	Chord	3/4	2	1	0	grace16		1/16	1	1588																3
178	177	529	529	0.0	0	0	Chord	3/4	2	1	0	grace16		1/16	1	1589																3
178	177	529	529	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1590		articStaccatoAbove														3
178	177	1059/2	1059/2	0.0	1/8	1/8	Spanner	3/4	2	1	0																					
178	177	1061/2	1061/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1591									249							
178	177	531	531	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1592		articStaccatoAbove														
179	178	532	532	0.2	0	0	Chord	3/4	1	1	1/20			1/16	4/5	1593									248							
179	178	2661/5	2661/5	0.4	1/20	1/20	Chord	3/4	1	1	1/10			1/8	4/5	1594									248							
179	178	2663/5	2663/5	0.4	3/20	3/20	Chord	3/4	1	1	1/10			1/8	4/5	1595									248							
179	178	533	533	0.0	1/4	1/4	Spanner	3/4	1	1	0														248							4
179	178	533	533	0.4	1/4	1/4	Chord	3/4	1	1	1/10			1/8	4/5	1596									248							4
179	178	2667/5	2667/5	0.4	7/20	7/20	Chord	3/4	1	1	1/10			1/8	4/5	1597									248							4
179	178	2669/5	2669/5	0.4	9/20	9/20	Chord	3/4	1	1	1/10			1/8	4/5	1598									248							4
179	178	2671/5	2671/5	0.4	11/20	11/20	Chord	3/4	1	1	1/10			1/8	4/5	1599									248							4
179	178	2673/5	2673/5	0.4	13/20	13/20	Chord	3/4	1	1	1/10			1/8	4/5	1600									248							4
179	178	1065/2	1065/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1601									250							
179	178	533	533	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1602		articStaccatoBelow														
179	178	1069/2	1069/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1603									251							
180	179	535	535	0.4	0	0	Chord	3/4	1	1	1/10			1/8	4/5	1604									248							4
180	179	2677/5	2677/5	0.4	1/10	1/10	Chord	3/4	1	1	1/10			1/8	4/5	1605									248							4
180	179	2679/5	2679/5	0.4	1/5	1/5	Chord	3/4	1	1	1/10			1/8	4/5	1606									248							4
180	179	2681/5	2681/5	0.4	3/10	3/10	Chord	3/4	1	1	1/10			1/8	4/5	1607									248							4
180	179	2683/5	2683/5	0.4	2/5	2/5	Chord	3/4	1	1	1/10			1/8	4/5	1608									248							4
180	179	537	537	0.0	1/2	1/2	Dynamic	3/4	1	1	0						pp															4
180	179	537	537	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	1609																4
180	179	1075/2	1075/2	0.0	5/8	5/8	Spanner	3/4	1	1	0																					
180	179	535	535	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	1610		articStaccatoBelow														
180	179	1073/2	1073/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	1611									252							
180	179	537	537	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	1612		articStaccatoBelow														
181	180	539	539	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	1613																
181	180	1077/2	1077/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	1614									253							
181	180	539	539	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	1615		articStaccatoAbove														
181	180	1081/2	1081/2	0.0	5/8	5/8	Spanner	3/4	2	1	0																		10	10		
181	180	1081/2	1081/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	1616									254				10	10		
182	181	541	541	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1617													10	10		
182	181	542	542	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1618													10	10		
182	181	543	543	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1619													10	10		
182	181	541	541	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1620													10	10		
182	181	542	542	2.0	1/4	1/4	Chord	3/4	2	3	1/2			1/2	1	1621													10	10		
183	182	544	544	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1622																
183	182	545	545	1.0	1/4	1/4	Chord	3/4	1	1	1/4			1/4	1	1623																
183	182	546	546	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	1624																
183	182	544	544	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	1625													10	10		
183	182	544	544	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1626													10	10		
184	183	547	547	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1627																
184	183	548	548	0.0	1/4	1/4	StaffText	3/4	1	1	0								"<font size=""10.2313""/><font face=""Plantin MT Std""/>ritenuto"													
184	183	547	547	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	1628									255							
184	183	548	548	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	1629									255							
184	183	549	549	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	1630									255							
184	183	547	547	3.0	0	0	Chord	3/4	1	3	3/4			1/2	3/2	1631																
184	183	548	548	2.0	1/4	1/4	Chord	3/4	1	4	1/2			1/2	1	1632																
184	183	547	547	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	1633													10	10		
184	183	547	547	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1634													10	10		
185	184	550	550	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1635																
185	184	550	550	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	1636									255							
185	184	551	551	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	1637													10	10		
185	184	552	552	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	1638													10	10		
185	184	550	550	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1639													10	10		
186	185	553	553	3.0	0	0	Chord	3/4	1	1	3/4			1/2	3/2	1640																
186	185	553	553	3.0	0	0	Chord	3/4	1	2	3/4			1/2	3/2	1641									256							
186	185	553	553	3.0	0	0	Chord	3/4	2	1	3/4			1/2	3/2	1642									257				10	10		
186	185	553	553	3.0	0	0	Chord	3/4	2	2	3/4			1/2	3/2	1643													10	10		
187	186	556	556	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	1644																
187	186	556	556	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	1645																
187	186	556	556	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	1646													10	10		
187	186	557	557	0.0	1/4	1/4	Spanner	3/4	2	1	0																					
187	186	556	556	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	1647																
