mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	pedal	Pedal_<sym>keyboardPedalPed</sym>	Ottava:8vb
169	169	533	533	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1427									312					
169	169	1067/2	1067/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1428														
169	169	1061/2	1061/2	1.5	1/8	1/8	Chord	2/2	1	2	3/8			1/4	3/2	1429														
169	169	1065/2	1065/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4			1/4	1	1430														
169	169	1067/2	1067/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	1431														
169	169	530	530	0.0	0	0	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>tenebroso"											
169	169	531	531	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	1432									313					
169	169	532	532	0.0	1/2	1/2	Spanner	2/2	2	1	0															37				
169	169	532	532	1.5	1/2	1/2	Chord	2/2	2	1	3/8			1/4	3/2	1433									314	37				
169	169	1067/2	1067/2	0.0	7/8	7/8	Spanner	2/2	2	1	0																			
169	169	1067/2	1067/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1434														
169	169	530	530	1.0	0	0	Chord	2/2	2	2	1/4			1/4	1	1435									315					
169	169	531	531	1.0	1/4	1/4	Chord	2/2	2	2	1/4			1/4	1	1436									315					
169	169	532	532	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	1437									315					
169	169	1065/2	1065/2	1.0	5/8	5/8	Chord	2/2	2	2	1/4			1/4	1	1438									315					
169	169	1067/2	1067/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	1439									316					
170	170	1069/2	1069/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	1440									317					
170	170	535	535	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1441									317					
170	170	1071/2	1071/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	1442									317					
170	170	536	536	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1443									317					
170	170	1073/2	1073/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1444									317					
170	170	537	537	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1445									317					
170	170	1075/2	1075/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1446									317					
170	170	1069/2	1069/2	1.5	1/8	1/8	Chord	2/2	1	2	3/8			1/4	3/2	1447														
170	170	1073/2	1073/2	1.0	5/8	5/8	Chord	2/2	1	2	1/4			1/4	1	1448														
170	170	1075/2	1075/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8			1/8	1	1449														
170	170	535	535	1.0	1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	1450														
170	170	536	536	0.0	1/2	1/2	Spanner	2/2	2	1	0															38				
170	170	536	536	1.5	1/2	1/2	Chord	2/2	2	1	3/8			1/4	3/2	1451									318	38				
170	170	1075/2	1075/2	0.0	7/8	7/8	Spanner	2/2	2	1	0																			
170	170	1075/2	1075/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1452														
170	170	534	534	1.0	0	0	Chord	2/2	2	2	1/4			1/4	1	1453									316					
170	170	535	535	1.0	1/4	1/4	Chord	2/2	2	2	1/4			1/4	1	1454									316					
170	170	536	536	0.5	1/2	1/2	Chord	2/2	2	2	1/8			1/8	1	1455									316					
170	170	1073/2	1073/2	1.0	5/8	5/8	Chord	2/2	2	2	1/4			1/4	1	1456									316					
170	170	1075/2	1075/2	0.5	7/8	7/8	Chord	2/2	2	2	1/8			1/8	1	1457														
171	171	538	538	0.0	0	0	Dynamic	2/2	1	1	0						pp													
171	171	538	538	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	1458														
171	171	540	540	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1459									319					
171	171	1081/2	1081/2	0.0	5/8	5/8	Spanner	2/2	1	1	0														319	39				
171	171	1081/2	1081/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1460									319	39				
171	171	541	541	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1461									319	39				
171	171	1083/2	1083/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1462									319	39				
171	171	1081/2	1081/2	1.5	5/8	5/8	Chord	2/2	1	2	3/8			1/4	3/2	1463										39				
171	171	1077/2	1077/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1464									320					
171	171	539	539	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1465									320, 321					
171	171	1079/2	1079/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1466									321					
171	171	540	540	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	1467														
171	171	1077/2	1077/2	1.0	1/8	1/8	Chord	2/2	2	2	1/4			1/4	1	1468														
171	171	1079/2	1079/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	1469														
171	171	540	540	2.0	1/2	1/2	Chord	2/2	2	2	1/2			1/2	1	1470														
171	171	539	539	1.0	1/4	1/4	Chord	2/2	2	3	1/4			1/4	1	1471														
172	172	542	542	2.0	0	0	Chord	2/2	1	1	1/2			1/2	1	1472										39				
172	172	544	544	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1473									322	39				
172	172	1089/2	1089/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1474									322	39				
172	172	545	545	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1475									322	39				
172	172	1091/2	1091/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1476									322	39				
172	172	1089/2	1089/2	1.5	5/8	5/8	Chord	2/2	1	2	3/8			1/4	3/2	1477										39				
172	172	542	542	0.0	0	0	Spanner	2/2	2	1	0															40				
172	172	542	542	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1478										40				
172	172	1085/2	1085/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1479										40				
172	172	543	543	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1480									323	40				
172	172	1087/2	1087/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1481									323	40				
172	172	544	544	0.0	1/2	1/2	Spanner	2/2	2	1	0																			
172	172	544	544	2.0	1/2	1/2	Chord	2/2	2	1	1/2			1/2	1	1482														
172	172	542	542	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	1483														
172	172	1085/2	1085/2	1.0	1/8	1/8	Chord	2/2	2	2	1/4			1/4	1	1484									324					
172	172	1087/2	1087/2	0.5	3/8	3/8	Chord	2/2	2	2	1/8			1/8	1	1485														
172	172	544	544	2.0	1/2	1/2	Chord	2/2	2	2	1/2			1/2	1	1486														
172	172	543	543	1.0	1/4	1/4	Chord	2/2	2	3	1/4			1/4	1	1487														
173	173	546	546	0.0	0	0	Spanner	2/2	1	1	0																			
173	173	546	546	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1488		articStaccatoBelow												
173	173	547	547	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1489		articAccentStaccatoBelow												
173	173	548	548	0.0	1/2	1/2	Spanner	2/2	1	1	0															41				
173	173	548	548	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1490									325	41				
173	173	548	548	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1491									325	41				
173	173	548	548	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	1492									325	41				
173	173	1099/2	1099/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
173	173	1099/2	1099/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1493														
173	173	546	546	0.0	0	0	Dynamic	2/2	2	1	0						p													
173	173	546	546	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1494														
173	173	547	547	0.0	1/4	1/4	Spanner	2/2	2	1	0																	20	20	
173	173	547	547	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1495		articStaccatoBelow										20	20	
173	173	1095/2	1095/2	0.0	3/8	3/8	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>rinforzando"									20	20	
173	173	548	548	0.0	1/2	1/2	Spanner	2/2	2	1	0																			
173	173	1097/2	1097/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1496		articStaccatoBelow												
173	173	546	546	0.5	0	0	Chord	2/2	2	2	1/8			1/8	1	1497														
174	174	550	550	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1498		articStaccatoBelow												
174	174	551	551	0.0	1/4	1/4	Spanner	2/2	1	1	0															42				
174	174	551	551	0.0	1/4	1/4	Chord	2/2	1	1	0	acciaccatura		1/8	1	1499										42				
174	174	551	551	1.5	1/4	1/4	Chord	2/2	1	1	3/8			1/4	3/2	1500									326	42				
174	174	1105/2	1105/2	0.0	5/8	5/8	Spanner	2/2	1	1	0																			
174	174	1105/2	1105/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1501														
174	174	553	553	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1502		articStaccatoBelow												
174	174	550	550	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1503		articStaccatoBelow												
174	174	1103/2	1103/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1504		articStaccatoBelow												
174	174	553	553	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1505		articStaccatoBelow												
175	175	555	555	0.0	1/4	1/4	Dynamic	2/2	1	1	0						p													
175	175	555	555	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1506		articStaccatoAbove												
175	175	1111/2	1111/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	1507		articStaccatoAbove												
175	175	556	556	0.0	1/2	1/2	Spanner	2/2	1	1	0																35			
175	175	556	556	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1508		articStaccatoAbove									35			
175	175	1113/2	1113/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1509		articStaccatoAbove									35			
175	175	557	557	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1510		articStaccatoAbove									35			
175	175	1115/2	1115/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1511		articStaccatoAbove									35			
175	175	554	554	0.0	0	0	Dynamic	2/2	2	1	0						sf													
175	175	554	554	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	1512		articAccentBelow												
175	175	556	556	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1513														
175	175	1113/2	1113/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1514		articStaccatoBelow							327					
175	175	557	557	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1515		articStaccatoBelow							327					
175	175	1115/2	1115/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1516		articStaccatoBelow							327					
176	176	1117/2	1117/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	1517		articStaccatoBelow									35			
176	176	1119/2	1119/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	1518		articStaccatoBelow									35			
176	176	1121/2	1121/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1519		articStaccatoBelow									35			
176	176	1123/2	1123/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
176	176	1123/2	1123/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1520		articStaccatoBelow												
176	176	558	558	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1521		articStaccatoBelow							327					
176	176	1117/2	1117/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1522		articStaccatoBelow							327					
176	176	559	559	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1523		articStaccatoBelow							327					
176	176	1119/2	1119/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1524		articStaccatoBelow							327					
176	176	560	560	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1525		articStaccatoBelow							327					
176	176	1121/2	1121/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1526		articStaccatoBelow							327					
176	176	561	561	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1527		articStaccatoBelow							327					
176	176	1123/2	1123/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1528		articStaccatoBelow												
177	177	562	562	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1529		articAccentStaccatoBelow												
177	177	563	563	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1530		articAccentStaccatoBelow												
177	177	564	564	0.0	1/2	1/2	Spanner	2/2	1	1	0															43				
177	177	564	564	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1531										43				
177	177	564	564	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1532										43				
177	177	564	564	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	1533									328	43				
177	177	1131/2	1131/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
177	177	1131/2	1131/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1534														
177	177	562	562	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1535		articAccentBelow												
177	177	563	563	0.0	1/4	1/4	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>diminuendo"											
177	177	563	563	0.0	1/4	1/4	Spanner	2/2	2	1	0																	21	21	
177	177	563	563	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1536		articStaccatoBelow										21	21	
177	177	564	564	0.0	1/2	1/2	Spanner	2/2	2	1	0																			
177	177	1129/2	1129/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1537		articStaccatoBelow												
178	178	566	566	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1538		articStaccatoBelow												
178	178	567	567	0.0	1/4	1/4	Spanner	2/2	1	1	0															44				
178	178	567	567	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1539										44				
178	178	567	567	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1540										44				
178	178	567	567	1.5	1/4	1/4	Chord	2/2	1	1	3/8			1/4	3/2	1541									329	44				
178	178	1137/2	1137/2	0.0	5/8	5/8	Spanner	2/2	1	1	0																			
178	178	1137/2	1137/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1542														
178	178	569	569	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1543		articStaccatoAbove												
178	178	566	566	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1544		articStaccatoBelow												
178	178	1135/2	1135/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1545		articStaccatoBelow												
178	178	569	569	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1546		articStaccatoBelow												
179	179	570	570	0.0	0	0	Dynamic	2/2	1	1	0						sf													
179	179	570	570	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1547		articAccentBelow												
179	179	571	571	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1548		articAccentStaccatoBelow												
179	179	572	572	0.0	1/2	1/2	Spanner	2/2	1	1	0															45				
179	179	572	572	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1549										45				
179	179	572	572	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1550										45				
179	179	572	572	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	1551									330	45				
179	179	1147/2	1147/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
179	179	1147/2	1147/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1552														
179	179	570	570	0.0	0	0	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>diminuendo"											
179	179	570	570	0.0	0	0	Spanner	2/2	2	1	0																	22	22	
179	179	570	570	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1553		articStaccatoBelow										22	22	
179	179	1141/2	1141/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1554												22	22	
179	179	571	571	0.0	1/4	1/4	Spanner	2/2	2	1	0																			
179	179	571	571	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1555		articAccentStaccatoBelow												
179	179	1145/2	1145/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1556		articStaccatoBelow												
180	180	574	574	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1557		articStaccatoBelow												
180	180	575	575	0.0	1/4	1/4	Spanner	2/2	1	1	0															46				
180	180	575	575	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1558										46				
180	180	575	575	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1559										46				
180	180	575	575	1.5	1/4	1/4	Chord	2/2	1	1	3/8			1/4	3/2	1560									331	46				
180	180	1153/2	1153/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1561										46				
180	180	577	577	0.0	3/4	3/4	Spanner	2/2	1	1	0																			
180	180	577	577	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1562		articStaccatoBelow												
180	180	574	574	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1563		articStaccatoBelow												
180	180	1151/2	1151/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1564		articStaccatoBelow												
180	180	577	577	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1565		articStaccatoBelow												
181	181	578	578	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1566		articAccentStaccatoBelow												
181	181	579	579	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1567		articAccentStaccatoBelow												
181	181	580	580	0.0	1/2	1/2	Spanner	2/2	1	1	0															47				
181	181	580	580	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1568										47				
181	181	580	580	0.0	1/2	1/2	Chord	2/2	1	1	0	grace16		1/16	1	1569										47				
181	181	580	580	1.5	1/2	1/2	Chord	2/2	1	1	3/8			1/4	3/2	1570									332	47				
181	181	1163/2	1163/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
181	181	1163/2	1163/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1571														
181	181	578	578	0.0	0	0	Dynamic	2/2	2	1	0						sf													
181	181	578	578	0.0	0	0	Spanner	2/2	2	1	0																	23	23	
181	181	578	578	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1572		articStaccatoBelow										23	23	
181	181	1157/2	1157/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1573												23	23	
181	181	579	579	0.0	1/4	1/4	Spanner	2/2	2	1	0																			
181	181	579	579	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1574		articAccentStaccatoBelow												
181	181	580	580	0.0	1/2	1/2	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>diminuendo"											
181	181	1161/2	1161/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1575		articStaccatoBelow												
182	182	582	582	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1576		articStaccatoBelow												
182	182	583	583	0.0	1/4	1/4	Spanner	2/2	1	1	0															48				
182	182	583	583	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1577										48				
182	182	583	583	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16		1/16	1	1578										48				
182	182	583	583	1.5	1/4	1/4	Chord	2/2	1	1	3/8			1/4	3/2	1579									333	48				
182	182	1169/2	1169/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1580										48				
182	182	585	585	0.0	3/4	3/4	Spanner	2/2	1	1	0																			
182	182	585	585	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1581		articStaccatoBelow												
182	182	582	582	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1582		articStaccatoAbove												
182	182	1167/2	1167/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1583		articStaccatoAbove												
182	182	585	585	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1584		articStaccatoAbove												
183	183	586	586	0.0	0	0	Dynamic	2/2	1	1	0						sf													
183	183	586	586	0.0	0	0	Dynamic	2/2	1	1	0						f													
183	183	586	586	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1585		articStaccatoBelow												
183	183	589	589	0.0	3/4	3/4	Dynamic	2/2	1	1	0						sf													
183	183	589	589	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	1586														
183	183	586	586	0.0	0	0	Spanner	2/2	2	1	0																	24	24	
183	183	586	586	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1587		articStaccatoBelow										24	24	
183	183	1173/2	1173/2	0.0	1/8	1/8	StaffText	2/2	2	1	0								"<font size=""11.9365""/><font face=""Plantin MT Std""/>pesante"									24	24	
183	183	1173/2	1173/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1588		articStaccatoBelow										24	24	
183	183	587	587	0.0	1/4	1/4	Spanner	2/2	2	1	0																			
183	183	587	587	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1589		articStaccatoBelow												
183	183	1175/2	1175/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1590		articStaccatoBelow												
183	183	588	588	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1591		articStaccatoBelow												
183	183	1177/2	1177/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1592		articStaccatoBelow												
183	183	589	589	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1593		articStaccatoBelow												
183	183	1179/2	1179/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1594		articStaccatoBelow												
184	184	590	590	0.0	0	0	Dynamic	2/2	1	1	0						sf													
184	184	590	590	1.0	0	0	Chord	2/2	1	1	1/4			1/4	1	1595														
184	184	593	593	0.0	3/4	3/4	Dynamic	2/2	1	1	0						sf													
184	184	593	593	1.0	3/4	3/4	Chord	2/2	1	1	1/4			1/4	1	1596														
184	184	590	590	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1597		articStaccatoBelow												
184	184	1181/2	1181/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1598		articStaccatoBelow												
184	184	591	591	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1599		articStaccatoBelow												
184	184	1183/2	1183/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1600		articStaccatoBelow												
184	184	592	592	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1601		articStaccatoBelow												
184	184	1185/2	1185/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1602		articStaccatoBelow												
184	184	593	593	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1603		articStaccatoBelow												
184	184	1187/2	1187/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1604		articStaccatoBelow												
185	185	594	594	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1605		articAccentAbove												
185	185	595	595	0.0	1/4	1/4	Dynamic	2/2	1	1	0						mp													
185	185	595	595	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1606		articStaccatoBelow												
185	185	1191/2	1191/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	1607		articStaccatoBelow												
185	185	596	596	0.0	1/2	1/2	Spanner	2/2	1	1	0																36			
185	185	596	596	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1608		articStaccatoAbove									36			
185	185	1193/2	1193/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1609		articStaccatoAbove									36			
185	185	597	597	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1610		articStaccatoAbove									36			
185	185	1195/2	1195/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1611		articStaccatoAbove									36			
185	185	594	594	0.0	0	0	Dynamic	2/2	2	1	0						ff													
185	185	594	594	2.0	0	0	Chord	2/2	2	1	1/2			1/2	1	1612		articAccentBelow												
185	185	596	596	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1613														
185	185	1193/2	1193/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1614		articStaccatoBelow							334					
185	185	597	597	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1615		articStaccatoBelow							334					
185	185	1195/2	1195/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1616		articStaccatoBelow							334					
186	186	598	598	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1617		articStaccatoAbove									36			
186	186	1197/2	1197/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	1618		articStaccatoAbove									36			
186	186	599	599	0.5	1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	1619		articStaccatoAbove									36			
186	186	1199/2	1199/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	1620		articStaccatoAbove									36			
186	186	600	600	0.5	1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	1621		articStaccatoAbove									36			
186	186	1201/2	1201/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	1622		articStaccatoAbove									36			
186	186	601	601	0.5	3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	1623		articStaccatoAbove									36			
186	186	1203/2	1203/2	0.0	7/8	7/8	Spanner	2/2	1	1	0																			
186	186	1203/2	1203/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	1624		articStaccatoAbove												
186	186	598	598	0.5	0	0	Chord	2/2	2	1	1/8			1/8	1	1625		articStaccatoBelow							334					
186	186	1197/2	1197/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	1626		articStaccatoBelow							334					
186	186	599	599	0.5	1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	1627		articStaccatoBelow							334					
186	186	1199/2	1199/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	1628		articStaccatoBelow							334					
186	186	600	600	0.5	1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	1629		articStaccatoBelow							334					
186	186	1201/2	1201/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	1630		articStaccatoBelow							334					
186	186	601	601	0.5	3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	1631		articStaccatoBelow							334					
186	186	1203/2	1203/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	1632		articStaccatoBelow							334					
187	187	602	602	0.5	0	0	Chord	2/2	1	1	1/8			1/8	1	1633		articStaccatoAbove												
187	187	1205/2	1205/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	1634		articStaccatoAbove												
187	187	603	603	0.0	1/4	1/4	Spanner	2/2	1	1	0															49				
